ISO,Year,Count,Barrier.removal,Climate.strategy,Economic.instruments,Information.and.education,Policy.support,Regulatory.Instruments,RDD,Target,Voluntary.approaches,Market.Instr,Non.Market.Instr,TechSup.Instr,EPS_MKT,EPS_NMKT,TECHSUP,EPS,EPS_MKT_CC,EPS_NMKT_CC,EPS_CC,EPS_MKT_Difference,EPS_NMKT_Difference,TECHSUP_Difference,EPS_Difference,EPS_MKT_CC_Difference,EPS_NMKT_CC_Difference,EPS_CC_Difference,SpatialLag.Count,SpatialLag.Barrier.removal,SpatialLag.Climate.strategy,SpatialLag.Economic.instruments,SpatialLag.Information.and.education,SpatialLag.Policy.support,SpatialLag.Regulatory.Instruments,SpatialLag.RDD,SpatialLag.Target,SpatialLag.Voluntary.approaches,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,SpatialLag.EPS,SpatialLag.EPS_MKT_CC,SpatialLag.EPS_NMKT_CC,SpatialLag.EPS_CC,SpatialLag.EPS_MKT_Difference,SpatialLag.EPS_NMKT_Difference,SpatialLag.TECHSUP_Difference,SpatialLag.EPS_Difference,SpatialLag.EPS_MKT_CC_Difference,SpatialLag.EPS_NMKT_CC_Difference,SpatialLag.EPS_CC_Difference
ESP,1997,2,1,0,2,0,1,0,0,1,0,1,2,0,0.83,1.5,1,1.11,1,1,1,0,0,0,0,0,0,0,1.2343036534772946,0.,0.02619955325005025,0.25779792360679715,0.5784644888170711,0.09330233678313381,0.4989962123430827,0.24526587887793297,0.010199725394282022,0.19333936498079982,0.010199725394282022,1.1040724697908169,0.2146314949445048,0.8713352140579291,1.652458937326585,1.1570100193394817,1.2243839659560969,1.0412498201955627,1.9314596165681033,1.3746698095186016,0.002096610022880512,0.037357821454145484,-0.19723236494775134,-0.053826805802425284,0.0026207625286006403,0.09519822952259183,-0.03423400199476542
FRA,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.5,1.75,1.47,1.4,1,1.38,0,0,0,0,0,0,0,1.8937197781085748,0.12506899793196816,0.03420512811791621,0.6063043388944303,0.7671520909817349,0.2614728919161949,0.6168701143452981,0.33541413214670934,0.13595860142207195,0.2710252751343952,0.13595860142207195,1.7331487859877326,0.2988591537557283,0.7820191038048846,1.7472718867324497,0.9773595582072916,1.166802611741927,0.9349203801301095,2.229170087199907,1.3793160265375073,0.0008103861398525959,0.045090290539236674,-0.2542667206296572,-0.07081594570333918,0.001012982674815745,0.10478447092722759,-0.050614419266641425
GBR,1997,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1.5,0.5,1,1.2,1,0.9,0,0,0,0,0,0,0,2.281756813896876,0.06268792906377316,0.0659086591521275,0.8206316018876518,0.8153352144736875,0.3028125913155901,0.4795655243871903,0.6260977197694352,0.08584044234268132,0.537312223262857,0.08584044234268132,1.9744134801519535,0.5847899029162243,0.7355234693251496,1.7265221912590878,1.1853990773379577,1.2131938169673115,0.8796375308937403,2.0337558197605548,1.3651940163542657,0.0007292012143329758,0.05922062596547522,-0.18776805763139395,-0.04350619311187861,0.0009115015179162198,0.1129460891898808,-0.025363091265762836
IDN,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,1,0.33,0,0,0,0,0,0,0,2.9374467909721593,0.1095923342715355,0.05395147435244607,1.2595973906732414,0.9245792329933347,0.457415744833507,0.5672523382586874,0.9491274326833009,0.2552066164762615,0.7520134884896913,0.2552066164762615,2.678796349896036,0.8020975443740733,0.552777585779348,1.6919485391390225,0.8405564831652724,1.026961529487317,0.6633958951385717,1.3677550792743576,0.9573206212411085,0.002951292104071571,0.1562325486897178,-0.01838860832808121,0.04643896038755021,0.003689115130089464,0.31423207737844877,0.09917374578436523
IND,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,2,0.25,0.86,0.4,1,0.55,0,0,0.25,0.08,0,0,0.0800000000000001,2.7122688362817735,0.018888262449237664,0.10454192449322924,0.9214605775467495,0.9600560369046989,0.3072274080902252,0.7080137418573921,0.8015430017274586,0.06997667381394074,0.6531797069169831,0.06997667381394074,2.2091533318140995,0.7046174680259204,0.586212826141706,1.5055560120183278,0.9648185593038081,1.0170527438948085,0.6946646486857653,1.6602308225872378,1.1064548288129739,0.0011490692144857978,0.10828114398921618,-0.09437424008674802,0.0042109585952972844,0.0014363365181072473,0.2568111354906762,0.05419165056525822
ITA,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,1.5,1.33,1.2,1,1.23,0,0,-0.25,-0.0899999999999999,0,0,-0.0900000000000001,1.7751518579910346,0.08595593978698478,0.03178622080893803,0.5274493190446491,0.7290831379994747,0.21789490481962875,0.6011756266860057,0.3362470391691975,0.0991851381068279,0.27737221281787583,0.0991851381068279,1.6140657119057733,0.2978275877618132,0.7848177354815111,1.6946446686355892,1.0174655722652346,1.1635079472461023,0.9372540081689176,2.2114872887321284,1.38752858757762,0.0009638572464216469,0.07110093988828077,-0.20589790562127197,-0.04487429329346736,0.0012048215580270586,0.17254418821354897,-0.010807221869366293
JPN,1997,8,0,1,3,1,0,1,2,0,1,0,4,2,0.83,2,3,1.94,1,3,2.33,0,0,0,0,0,0,0,2.819090901904114,0.009160042959609274,0.,1.0058811646868198,1.20075294052306,0.5661432449626413,0.7798200465562988,1.0891921094286805,0.10624407930848198,0.9042660185555552,0.10624407930848198,2.73099935312134,0.8551834435602131,0.432904054966764,1.451865968936782,0.6648018702619088,0.8476401415192689,0.491758055787784,1.336300225519601,0.8321688392069386,0.0019263412830598633,0.1187927016619595,-0.05548939404507327,0.020506123359153063,0.0024079266038248295,0.3139473604889139,0.08713154917184535
KOR,1997,4,0,0,1,0,0,2,1,1,0,1,4,0,0,2.25,0,0.75,0,1,0.33,0,0,0,0,0,0,0,3.7310992346465084,0.008811752412984477,0.2398932378857525,1.33803322308175,1.1389067157396648,0.4340513716463714,0.799733930238719,1.2009502107224295,0.008811752412984477,0.8657262753379557,0.008811752412984477,2.693183253833566,1.056629069490464,0.5367916316758494,1.4214955466086363,1.2078805617699961,1.0529407136330153,0.6158130584885273,1.7772139405568415,1.2007138606343024,0.0018615185392172335,0.12178210887211478,-0.04368964451620477,0.025393213253948242,0.002326898174021542,0.35726662213477756,0.10547004508239605
MEX,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1.5,0,0.61,0.4,3,1.13,0.16,0,0,0.0499999999999999,0.2,0,0.0599999999999998,3.8794858330761754,0.010456834777276564,0.02747971320389735,1.8571811940291738,1.8058870063360422,0.8694748863834031,0.1592799330657867,1.7884602185798386,0.02120356006879751,1.7459752229522432,0.02120356006879751,3.7370662943468447,1.7719018621399127,0.518178707081976,1.714520905856423,1.0256146940350626,1.0829127739481264,0.6207840661572961,1.0991568210913072,0.9177516978385969,0.,0.030858333348220413,-0.016567200560516603,0.004575600805695464,0.,0.016458712789418524,-0.0000830551983673261
RUS,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1.5,0,0.56,0.2,4,1.4,0,1.5,0,0.5,0,4,1.33,2.1870677621771977,0.030715805797663673,0.06484120652807325,0.5743194895731627,0.819866485500276,0.24390748018526429,0.7672371342851746,0.5277874185657597,0.07562500112504636,0.331123812754764,0.07562500112504636,1.9109521924531456,0.3938166021405185,0.724074144303305,1.624986368107057,0.979069593600899,1.106958514675188,0.85183928037065,2.0697763475900017,1.2993839538411287,0.0005481321229842348,0.0538516845307902,-0.20061677550017587,-0.05028007280391787,0.0006851651537302934,0.17812324219571707,-0.007900276200337631
SAU,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.671694518544023,0.025878040563548435,0.21348754872656128,1.3859241640716617,0.9493653999384835,0.31813978604930493,0.7158822567378627,1.1332531637344627,0.15091143380393107,0.7802677163140896,0.15091143380393107,2.7928980219411605,0.9828440172962436,0.6170934569941057,1.7223149944355807,1.2477346648530834,1.1934029579987084,0.7362818946612273,1.5709886469633068,1.1844262121668887,0.0004572024155844878,0.030092175867517626,-0.03931992012260509,-0.003687224774428557,0.0005715030194806098,0.06302130796159834,0.007603937517517056
TUR,1997,2,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0.5,0.5,1.2,0,0.57,0,0,0,0,0,0,0,1.796217845577154,0.038865475342671645,0.04476747507922345,0.508421980934138,0.711684376063893,0.18240370093223762,0.5521291791824534,0.3939124197516347,0.06521320307982789,0.31553123949090484,0.06521320307982789,1.5933512157890846,0.3505550022304104,0.713466951329063,1.7581633840521618,0.9837614002838009,1.149802703642325,0.8534358013156437,2.419422860896666,1.4174983000154766,0.0003306541001413849,0.15031723980332207,-0.23667464540713057,-0.02970423195036332,0.0004133176251767312,0.38813023212622516,0.049492505309912144
USA,1997,4,0,0,2,2,1,0,2,0,2,0,4,2,0.5,1.75,1,1.08,0.6,1,0.87,0,0,0,0,0,0,0,3.0910939394591486,0.010330526952116606,0.17033102923538013,0.8857602964917395,0.6892452655156343,0.06766363895723476,1.1465942369486912,0.46819629090345033,0.05642979642448416,0.21052391708395107,0.05642979642448416,2.1019525020344245,0.36476390942596465,0.5538107767870876,1.3992048220592963,1.0179318244073114,0.9881862666686834,0.6542436786210619,1.634600874196591,1.1000050329594913,0.02425264275635811,0.32424411648478657,-0.05354307842575334,0.09627228090701695,0.03031580344544764,0.1457929600860593,0.03979809456788086
ZAF,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.25,0,0.31,0.8,0,0.27,0,0,0,0,0,0,0,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
ARG,1998,1,0,0,1,0,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08301420310371,0.05520878618923998,0.05539529899527589,0.7530438324561022,1.1458057954746494,0.20257168894982525,0.7030436732101084,0.05054986996870086,0.,0.004845429026575034,0.08345057488488042,1.8984638882814284,0.,0.5991728820204278,1.2823282877697326,0.7217627586567368,0.8650729459934745,0.6972253899717891,1.076015497743875,0.8324441577390596,0.11622385362552162,0.045992859199437464,0.030859600652911292,0.06444057487270383,0.1274947585996737,0.,0.05244914411177767
AUS,1998,6,0,1,1,2,0,2,0,0,1,0,6,0,0,1,0.5,0.5,0,0,0.17,0,1,0,0.33,0,0,0,1.9609690429599704,0.011325703373904546,0.26153208174772624,0.6224723534774277,1.0503458559271692,0.4437046476088677,0.4247524904784219,0.26153208174772624,0.,0.,0.1057136420157116,1.3348844527183568,0.,0.7185649277229545,1.8495106994245556,1.3109162774171497,1.2914021839958925,0.8398077015424086,1.811021823319943,1.319331273959796,0.11237324881067917,0.13535635252101583,0.02618667285257912,0.09215679694881866,0.12672252054877226,0.,0.05036895367157159
BRA,1998,2,0,0,1,1,0,1,0,0,0,0,2,0,0.17,0.5,0,0.22,0.2,0,0.07,0,0,0,0,0,0,0,1.9451820968070777,0.03231139799206187,0.07438923609726959,0.6663273480979514,1.14926320338025,0.42361824268337234,0.4007738718043842,0.06739272833705989,0.,0.006996507760209702,0.25151368249350353,1.7416359097289464,0.,0.6827420700627875,1.4519679549153675,0.9279846979952024,1.0189082042358812,0.8012615278740345,1.4589015419731464,1.0620137425619243,0.16339760711245513,0.059566213539926124,0.044934645476948754,0.0894169279267609,0.18296103416472545,0.,0.07533431819512634
CAN,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.83,0.6,0,0.53,0,0,0,0,0,0,0,2.796243904496285,0.0027598611357849668,0.04092524143985834,0.920018104503776,2.611844251300651,0.07688157773671685,0.093291205866638,0.03640962195779403,0.,0.00451561948206431,0.024111924408188167,2.70100466600098,0.,0.8135945512774251,1.753086847782826,1.0288201458638784,1.195442021007807,0.9744429615087911,1.1753075578689085,1.059413718045988,0.29168639965685594,0.03250484261428495,0.006696077551206499,0.11035860033946457,0.35132682199434295,0.,0.11663614207554895
CHN,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.5,0,0.22,0,2,0.67,0,0,0,0,0,0,0,2.2946547005530835,0.015545108978941421,0.28322260480080813,0.6880356909305811,1.3845749189445007,0.36006227904731136,0.5286273118051195,0.2560442236309577,0.,0.027178381169850427,0.05619644014090851,1.7350135827226363,0.,0.7359709865875708,1.9241549592918288,1.4009949428914172,1.352042908565541,0.8788957265564269,1.8350517443484986,1.3701452067388433,0.1382340887023639,0.16021415271066503,0.02805065106981856,0.10957356737037358,0.16045875410138524,0.,0.06191158205366228
DEU,1998,2,0,0,0,1,0,2,0,0,0,0,2,0,1,2.5,1.25,1.58,1.2,5,2.48,0.17,0,0.25,0.14,0.2,0,0.15,1.7650046172357898,0.07346116594345821,0.07023359768460412,0.5575714824738283,0.6588295795598865,0.5416386506481796,0.3181189355722776,0.06096845195843224,0.,0.009265145726171879,0.23309569922313048,1.415180553315823,0.,0.9474632847081742,1.503996037351854,1.182854446937485,1.209492186536232,1.0979219028318548,1.1847945421187747,1.1545143445172896,0.1373949728477349,0.04746208306351661,0.04012945817625939,0.07513357033279726,0.13333830925628698,0.,0.05788439160318837
ESP,1998,5,1,0,2,1,0,3,0,0,0,1,4,0,0.83,1.5,1,1.11,1,1,1,0,0,0,0,0,0,0,1.357085578348812,0.,0.03263709801374544,0.25713016827372126,0.4798990464273864,0.46709881126273944,0.4939741506368997,0.0274696043868173,0.,0.005167493626928137,0.13992635886924876,1.1762210990858506,0.,1.0183231534586108,1.6909861942664914,1.2681611525807255,1.3232583877989859,1.1870338447822175,1.9488974683484335,1.4664127388296593,0.13933461929281787,0.028423096244318144,0.09249952793118338,0.0867844401900884,0.13652387850665523,0.,0.07669630113693507
FRA,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.5,1.75,1.47,1.4,1,1.38,0,0,0,0,0,0,0,2.3797543792847,0.13054531724013385,0.03827203070526134,0.5866774537961629,0.83240012426241,0.516071359305378,1.0282277631746368,0.032682741576985204,0.,0.00558928912827614,0.2890339947990539,2.031117114390008,0.,0.9528409321119157,1.782530507979942,1.0932685026334998,1.2741736718612584,1.1067410558643647,2.249798334498186,1.4823171213860733,0.17175045538368164,0.025803918316980593,0.11346129938493374,0.10374498805491564,0.17287920107474583,0.,0.0956264754359297
GBR,1998,2,0,0,1,0,1,0,0,0,0,1,1,0,1,1.5,0.5,1,1.2,1,0.9,0,0,0,0,0,0,0,1.9710309169857845,0.06257257549260896,0.08151916766541292,0.44488278044901153,1.0810174373949928,0.25698168656849735,0.758838140262741,0.060730327995545515,0.,0.020788839669867405,0.0661314849235168,1.7869976855020844,0.,0.8995869993220478,1.7757440263572815,1.260569953066546,1.3094365208691714,1.0567204181230245,2.036313122174531,1.4497699007588607,0.16349168286943883,0.05495922288225376,0.08157570666095312,0.10012509701323591,0.17686340051612887,0.,0.08574881281151589
IDN,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,1,0.33,0,0,0,0,0,0,0,1.9727498048812493,0.03199769268269387,0.022754247769264307,0.5119073968189574,1.289620763605217,0.26843565245471246,0.4946046349630075,0.021819720339199957,0.,0.0009345274300643484,0.10170599252215431,1.827404371680695,0.,0.8236452263927798,1.8218917496453715,0.9815529769681751,1.2069315287756242,0.9714514707733684,2.0659020392025234,1.338611546607349,0.19648694979015421,0.025945739791415005,0.06798502741549922,0.0968128502989788,0.21859921399981402,0.,0.09478994098112277
IND,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,2,0.25,0.86,0.4,1,0.55,0,0,0,0,0,0,0,2.0763240427879506,0.021643480266200527,0.15373719519163087,0.5899897988815035,1.1117386692474096,0.3439340887878727,0.481521458086407,0.10085004146353853,0.,0.052887153728092356,0.1474878086715158,1.7408603941425607,0.,0.7067537130482309,1.592156096734804,0.9961910766573517,1.096676378083415,0.8292866617948795,1.5864919263352073,1.1366561244097297,0.13411455886484341,0.1090583154006883,0.03975697649193644,0.09444428814075942,0.14978245734744394,0.,0.06256638515501957
ITA,1998,2,0,0,0,0,2,0,0,0,0,0,2,0,1.5,1.5,1.75,1.58,1.6,1,1.45,0.5,0,0.25,0.25,0.4,0,0.22,1.7835556726121595,0.08859544064036973,0.04212086799678337,0.47364280615108023,0.7784028156011049,0.1541944768624181,0.9084477051232718,0.03028081248943028,0.,0.011840055507353085,0.2125091050133575,1.5197644449524519,0.,0.8821020735262022,1.738726872681935,1.1027734614223184,1.2390524219625774,1.0535059868095304,2.2178093500068377,1.456478413452726,0.08684281025917592,0.031447418380186255,0.07109975966754711,0.06317161215167395,0.10346818865953547,0.,0.05786063902302328
JPN,1998,3,0,1,1,1,1,1,1,0,0,0,1,0,0.83,2.5,3,2.11,1,3,2.33,0,0.5,0,0.17,0,0,0,1.998136113169826,0.011351379557738475,0.04931011075896975,0.5810025722568752,1.5176688950874597,0.0981315747393437,0.2973609954342165,0.,0.,0.04931011075896975,0.06715344226476809,1.936280157684618,0.,0.6279972624603559,1.5059713855758008,0.7231474338089451,0.9498597923480452,0.7230969168697936,1.3564785568041482,0.9342706643762144,0.17275635817522944,0.05880065389759331,0.024166571277624678,0.08503464722255868,0.2044294562810053,0.,0.07488857188098155
KOR,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0.75,0,1,0.33,0,0,0,0,0,0,0,2.191611647174222,0.01290371003807392,0.2577555016921738,0.6566805011985465,1.3030840062731626,0.2988473336473872,0.47126806439259206,0.20284002054271502,0.,0.054915481149458815,0.06578872067344661,1.7260336235501545,0.,0.6554950192256332,1.5741204328669411,1.1533091771257247,1.1257149919698992,0.755535943343841,1.684263859552106,1.1974737340441397,0.12411089455556971,0.16653344561844752,0.018219463302781177,0.10340235871603196,0.145518718318984,0.,0.053731979455423726
MEX,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,2.25,0,0.97,0.8,3,1.27,0.34,0.75,0,0.36,0.4,0,0.14,2.8107480167658094,0.010019062727128708,0.02637242604913675,0.9252989596071616,2.643182313027127,0.05236479276746274,0.11703809377877365,0.024168431213368636,0.,0.002203994835768114,0.022313676262447187,2.74433344379122,0.,0.8099444505926974,1.7320465961531049,1.0281684891700327,1.186931949674595,0.9724447463318465,1.1153639672070426,1.0384250795684575,0.29086590216952496,0.014288210442452431,0.00806843925908255,0.10448073207827865,0.35077895657308406,0.,0.1167861846043873
RUS,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1.5,0,0.56,0.2,4,1.4,0,0,0,0,0,0,0,1.6967552230597092,0.02763847022221193,0.06033713547898084,0.38015627587638146,0.8129372861546849,0.3685482423046407,0.6307319695844376,0.057685483664650754,0.,0.0026516518143300865,0.11939108430164512,1.4674304714896191,0.,0.8640733721849216,1.6686818564992834,1.0605250816390281,1.19544945519142,0.9975514869466376,2.059150647023039,1.3715802860081445,0.14815352723390413,0.034872749286001904,0.08606860878344524,0.08986672629333217,0.15552790713955314,0.,0.08040271690998549
SAU,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.086580468560936,0.027566888223401916,0.20129265314142844,0.6481148084120131,1.1877679182074643,0.383611011512176,0.42714334626551387,0.18447174146333395,0.,0.01682091167809449,0.10851868963112746,1.6107134231210867,0.,0.762049494823311,1.8055287523980499,1.2258150163288533,1.262714304944887,0.8982303258234458,1.5542768669844413,1.2251034919669253,0.13545097429358854,0.11229650598698546,0.02790023190353677,0.0924270080558667,0.1516355238524396,0.,0.05910628908521115
TUR,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1.2,0,0.57,0,0,0,0,0,0,0,1.8207199595234576,0.04061070242447693,0.05495610835234934,0.3804275104230985,0.789968427672168,0.4024099706647437,0.7471648710556474,0.0454831625202404,0.,0.009472945832108939,0.14271556404801045,1.5914626993235035,0.,0.8822983335566883,1.799108622364174,1.106117445053028,1.2605247737425,1.0295616777528083,2.3848070026105868,1.5054638349237024,0.155454990667397,0.034001115331869614,0.10086777748831943,0.09688672149264628,0.16047394345832977,0.,0.08710995201281674
USA,1998,3,0,0,1,3,0,0,0,0,0,0,3,0,0.83,1.75,1,1.19,1,1,1,0.33,0,0,0.11,0.4,0,0.13,1.0064747778558685,0.010177839365228966,0.17356816961769173,0.2913737283586624,0.2943315905966348,0.2880007406471086,0.38686195301825466,0.15758881571889627,0.,0.015979353898795443,0.08519617535198504,0.6138006769306344,0.,0.6385132368772998,1.608749062975152,1.0172483820541371,1.0859836615795246,0.7478857160434652,1.6652889566150066,1.1424060109987673,0.08080961362473031,0.2154168209388363,0.02496786954047253,0.10700060819994409,0.08985661942283979,0.,0.039439535050945135
ZAF,1998,1,0,0,0,0,1,1,0,0,0,0,0,0,0.83,0.25,0,0.36,1,0,0.33,0.16,0,0,0.05,0.2,0,0.06,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
ARG,1999,2,0,0,1,1,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4167329393722845,0.22523960798171377,0.34609050438016636,3.1951072420305877,2.0521876789127154,0.5941465802250538,1.8304105827777444,1.865764600998257,0.28579163344690756,1.7399133890924736,1.3630540799427142,5.000640536868524,1.3196838832799276,0.5875028712913932,1.388138737422417,0.7590437628674235,0.9101177759698346,0.6814305149330507,1.13543533659342,0.859098948878138,-0.03254543279441427,0.07129153579536221,0.013924737578475094,0.018790330917538584,-0.04068179099301784,0.04380559932643296,0.005490039087846987
AUS,1999,9,0,0,4,1,4,1,3,0,0,2,3,2,0,1,0.5,0.5,0,0,0.17,0,0,0,0,0,0,0,7.991995672263757,0.23479670142526712,0.10611622033038338,2.66164542480024,2.8990393196624016,1.4682656861697927,1.6837840666941934,2.213296808495752,0.24599765156314926,1.9708176728752942,0.8380869092851959,5.04053254328881,1.3015290973625016,0.6704500547786102,2.2772750530076564,1.31768698136602,1.4210703727431082,0.7785048109538313,2.1211858523735083,1.4059307926523994,-0.036529760008252664,0.43361665431238006,-0.00863892024307712,0.13036910758004358,-0.045662200010315825,0.27271479014777417,0.07418457701886438
BRA,1999,2,0,1,1,0,0,0,0,0,0,1,2,0,0.17,0.5,0,0.22,0.2,0,0.07,0,0,0,0,0,0,0,9.239080556862566,0.33874456413842746,0.02693338446301951,3.889222173428951,3.0393206176149135,0.6700355553407074,2.4013958818609553,2.6084307477237907,0.3768851429653219,2.5317725738364887,1.4877963010182476,5.959475312219494,1.9284152186056693,0.6518967147144443,1.598577460973479,0.9379327365705221,1.0625545366572338,0.7635400402930272,1.5318130038723168,1.0768088655599315,-0.05042039002837654,0.10274895203903564,-0.008877312916118974,0.01628168308364667,-0.06302548753547067,0.06401040394885384,-0.00288954358798002
CAN,1999,10,0,0,5,2,3,1,3,0,0,2,3,0,0.5,1,1,0.83,0.6,0,0.53,0,0,0,0,0,0,0,14.37731241113755,0.8474310383541985,0.012956610194984118,4.598328852051113,6.114680693588903,0.2343380106248577,3.5689764414706335,5.224192642036855,0.8500175966363996,5.9887336848644654,0.21922412165135063,12.175222770277209,4.278277945955491,0.6827611320283969,1.8065751749133996,1.022275852439195,1.1704837729085487,0.8111041900347926,1.1981752942684303,1.0078310178881487,-0.13322515601269994,0.05404353981176876,0.0005802654367252466,-0.02320402640293986,-0.16653144501587494,0.034526463789145236,-0.04639811149726335
CHN,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.5,0,0.22,0,2,0.67,0,0,0,0,0,0,0,9.919399245650583,0.3251301722567963,0.10550258543893441,3.427120696828247,3.577144257891447,1.540472711905791,2.188572679710285,2.8892970353986787,0.34132344274158116,2.618692958733445,1.000894332520319,6.463289526462567,1.8299827234133244,0.68216599980088,2.3541903296958666,1.4033795447642072,1.4795108614114758,0.8121961196161428,2.089466382391776,1.4345313981698236,-0.05091242173668051,0.4147540925846989,-0.0021240398008596246,0.12181735630595196,-0.06364052717085064,0.26017913860875186,0.06585076758851299
DEU,1999,8,0,0,8,0,0,1,1,0,0,7,1,1,1,2.5,1,1.5,1.2,5,2.4,0,0,-0.25,-0.0800000000000001,0,0,-0.0800000000000001,9.87440640232871,0.16986976138306897,0.03155731977312987,4.42038597347332,2.2233963893890802,1.384381760672003,3.2138957674371076,2.105411519465913,0.24661586802235408,1.6783876530098771,1.7786902970584866,5.266866804092474,1.2402305891860514,0.9226814170857869,1.6115525122525163,1.2749879124990895,1.2693407487203001,1.066798361854905,1.2508258082864978,1.1976010685753375,-0.02517994179107577,0.09634629516086599,0.0864116588099774,0.05410892635267008,-0.031474927238844715,0.061577668212065506,0.03958557050139262
