ISO,Year,yrsoffc,eiec,execrlc,gov_left,gov_right,Population,Corruption,GovEffectiveness,GDP_PC,Gini_Coefficient,GHG_Int,GDP_TOT.,Count,Market.Instr,Non.Market.Instr,TechSup.Instr,EPS,EPS_MKT,EPS_NMKT,TECHSUP,EPS_CC,EPS_MKT_CC,EPS_NMKT_CC,SpatialLag.Count,SpatialLag.Market.Instr,SpatialLag.Non.Market.Instr,SpatialLag.TechSup.Instr,SpatialLag.EPS,SpatialLag.EPS_MKT,SpatialLag.EPS_NMKT,SpatialLag.TECHSUP,SpatialLag.EPS_CC,SpatialLag.EPS_MKT_CC,SpatialLag.EPS_NMKT_CC
JPN,2007,7,7,Right,0,1,128001000,1.230227828,1.441259503,36296.0867,0.375876685,0.280079995,3.78E+12,4,1,3,0,3.0555556,1.6666666,4.5,3,2.6,0.8,4,5.130650979,0.181814743,2.933209861,2.015626375,1.605758167,0.595947165,3.055592855,1.165734512,1.634664431,0.537145226,3.201113553
JPN,2008,8,7,Right,0,1,128063000,1.32388854,1.451748848,35883.8258,0.367649435,0.268184489,3.74E+12,3,1,1,1,3,1.5,4.5,3,2.533333333,0.6,4,8.070668648,0.20197213,2.697160507,5.17153601,1.686308747,0.795759212,3.01709507,1.246072021,1.74158769,0.776192055,3.202498994
JPN,2009,1,7,Right,0,1,128047000,1.369224548,1.450104356,33886.4746,0.355088561,0.269837549,3.54E+12,9,0,3,6,3.1111112,1.8333334,4.5,3,2.666666667,1,4,8.383656496,0.33301371,2.209550656,5.84109213,1.904690694,0.866357627,3.107870426,1.739844072,1.925841714,0.849026329,3.18865474
JPN,2010,1,7,0,0,0,128070000,1.553623199,1.522350907,35187.0412,0.357681373,0.272114184,3.70E+12,3,1,0,2,3.2222221,1.6666666,4.5,3.5,2.766666667,0.8,4,5.036569516,0.301272506,2.324739526,2.410557485,1.976852951,0.828340754,3.382090034,1.720128081,1.89345281,0.794079583,3.166150766
JPN,2011,1,7,0,0,0,127833000,1.55437541,1.466912746,35297.44,0.35382212,0.282163324,3.71E+12,0,0,0,0,3.4166667,1.5,4.5,4.25,2.95,0.6,4,2.893204981,0.261777135,1.030805954,1.600621892,2.082123844,0.847530878,3.394871265,2.003969433,1.999231753,0.814319879,3.179405945
JPN,2012,1,7,0,0,0,127629000,1.618948698,1.407989621,35896.3342,0.353731256,0.285891521,3.77E+12,12,4,2,6,4.0555553,1.6666666,4.5,6,3.6,0.8,4,6.151579409,0.727699459,1.533551123,3.890328828,2.426328739,0.856823591,4.490639642,1.931522855,2.496419766,0.830659201,4.727077241
JPN,2013,1,7,0,0,0,127445000,1.648249269,1.610509396,36706.4632,0.355031859,0.283491221,3.85E+12,4,0,3,1,3.8333333,1.5,4.5,5.5,3.366666667,0.6,4,4.43121048,0.077558906,1.670861941,2.682789633,2.491567489,0.903231408,4.547016453,2.024454701,2.547898973,0.888062883,4.731179335
JPN,2014,2,7,0,0,0,127276000,1.690213561,1.805413008,36819.7103,0.35462982,0.272368035,3.86E+12,0,0,0,0,3.8333333,1.5,4.5,5.5,3.366666667,0.6,4,4.217718096,0.275108439,1.600656024,2.341953632,2.511089604,1.172526684,4.579368211,1.781373909,2.546842115,1.082616116,4.776536319
JPN,2015,3,7,0,0,0,127141000,1.52976644,1.753165483,37401.1973,0.355719921,0.259999982,3.92E+12,3,0,2,1,3.7222221,1.6666666,4.5,5,3.266666667,0.8,4,3.189128958,0.38685693,1.223305263,1.578966765,2.580918807,1.320241546,4.602189092,1.820325969,2.623366612,1.26538744,4.784386426
JPN,2016,4,7,0,0,0,127076000,1.482243896,1.784825563,37699.0452,0.356803866,0.255427093,3.95E+12,2,0,1,1,3.9444444,1.8333334,5,5,3.666666667,1,5,3.940752582,0.047903753,2.001969262,1.890879567,2.718227619,1.260202856,5.074840822,1.819639368,2.802287017,1.257950922,5.329270762
JPN,2017,5,7,0,0,0,126972000,1.48122704,1.579890251,38354.0918,0.357881746,0.248355931,4.02E+12,1,0,0,1,3.8888888,1.6666666,5,5,3.6,0.8,5,3.395791668,0.685554636,1.945574129,0.764662902,2.743427039,1.321142401,5.053657138,1.855481725,2.80790043,1.258509792,5.309709773
JPN,2018,6,7,0,0,0,126811000,1.388587594,1.634588718,38634.7962,0.358953548,0.239042828,4.04E+12,1,0,0,1,3.6111112,1.8333334,5,4,3.333333333,1,5,2.653803755,0.092951153,1.875335088,0.685517513,2.779891034,1.307596582,5.139470721,1.892605711,2.842170596,1.304692215,5.329213863
JPN,2019,7,7,0,0,0,126633000,1.430998325,1.55003655,38523.6826,0.356337453,0.232593818,4.03E+12,1,0,1,0,3.7777777,1.8333334,5.5,4,3.333333333,1,5,4.087446582,1.124295613,2.123049556,0.840101414,2.834350316,1.362722558,5.171074631,1.969253775,2.908615207,1.373259672,5.383332175
JPN,2020,8,7,0,0,0,126261000,1.463714361,1.547300577,36941.715,0.356337453,0.230095546,3.85E+12,1,0,1,0,3.7777777,1.8333334,5.5,4,3.333333333,1,5,3.914492176,0.486037678,1.943036364,1.485418134,2.974202764,1.562440166,5.206872567,2.153295678,3.036539684,1.532418548,5.423904826
KOR,1996,4,7,Center,0,0,45524681,0.38219744,0.473718643,22949.2079,0.362575068,0.567664268,7.15278E+14,1,0,1,0,0.75,0,2.25,0,0.333333333,0,1,1.540665908,0.035800323,0.073020336,1.431845249,1.094809528,0.553294113,1.39301501,1.338119443,1.185671593,0.640799277,1.578096059
KOR,1997,5,7,Center,0,0,45953580,0.339702845,0.382137641,23950.7886,0.353840944,0.566192092,7.5897E+14,3,0,2,1,0.75,0,2.25,0,0.333333333,0,1,0.910832323,0,0.420565901,0.490266422,1.081589084,0.547141199,1.470541581,1.227084448,1.239140249,0.628952877,1.861383422
KOR,1998,1,7,Center,0,0,46286503,0.29720825,0.290556639,22376.9011,0.360245024,0.513635719,7.19067E+14,0,0,0,0,0.75,0,2.25,0,0.333333333,0,1,0.677097417,0,0.268617597,0.40847982,1.167051627,0.671450221,1.646005187,1.183699432,1.262335725,0.775575326,1.827732418
KOR,1999,2,7,Center,0,0,46616677,0.283826709,0.452048615,24541.8417,0.369961833,0.500615751,8.01159E+14,0,0,0,0,0.83333331,0,2.5,0,0.333333333,0,1,2.437730371,0.257016041,0.813122778,1.367591552,1.281055684,0.630763946,1.984698308,1.227704825,1.322134046,0.726882268,2.011815045
KOR,2000,3,7,Center,0,0,47008111,0.270445168,0.61354059,26257.7524,0.406127754,0.505032202,8.73187E+14,0,0,0,0,0.8888889,0.16666667,2.5,0,0.4,0.2,1,2.858685243,0.097885217,1.036303955,1.724496071,1.366188758,0.630445719,2.252162029,1.215958571,1.417910792,0.724320271,2.313453535
KOR,2001,4,7,Center,0,0,47370164,0.379817218,0.704922915,26961.0075,0.391564832,0.486465689,9.14037E+14,1,0,0,1,0.8888889,0.16666667,2.5,0,0.4,0.2,1,1.807951877,0.185119716,0.366436414,1.256395747,1.321141292,0.623924699,2.180550814,1.158948406,1.385202053,0.710776988,2.285880765
KOR,2002,5,7,Center,0,0,47644736,0.489189267,0.796305239,28515.6976,0.407672671,0.457568879,9.84395E+14,1,0,0,1,1.3888888,1.1666666,2.5,0.5,0.566666667,0.2,1,3.880055223,0.803808805,1.009379552,2.066866867,1.356682253,0.635482566,2.289670275,1.144893973,1.411183441,0.718989111,2.36966724
KOR,2003,1,7,Center,0,0,47892330,0.544911742,0.79047668,28951.0242,0.414162837,0.445099802,1.02E+12,3,0,1,2,1.8055556,1.1666666,2.5,1.75,0.983333333,0.2,1,1.749412232,0.309899401,0.42903106,1.010481771,1.412275496,0.692657691,2.395723352,1.148445497,1.523113468,0.777586176,2.643308731
KOR,2004,2,7,Center,0,0,48082519,0.37884891,0.815539062,30110.0401,0.42526867,0.440054591,1.07E+12,6,1,3,2,2.2222223,1.1666666,2.75,2.75,1.316666667,0.2,1,2.548380536,0.489342306,1.119463204,0.939575026,1.570108764,0.838325205,2.687463692,1.184537514,1.548974529,0.704616747,2.757769325
KOR,2005,3,7,Center,0,0,48184561,0.5923329,0.924596548,31114.3323,0.436195306,0.422115779,1.12E+12,3,0,1,2,3.1388888,1.1666666,5.25,3,2.733333333,0.2,5,3.586058173,0.902005382,1.217552513,1.466500278,1.564452285,0.839110286,2.706349677,1.147896966,1.525081046,0.714450871,2.712895302
KOR,2006,4,7,Center,0,0,48438292,0.30060637,0.98420769,32298.097,0.460245967,0.406149976,1.17E+12,2,0,2,0,3.3055556,1.1666666,5.25,3.5,2.9,0.2,5,7.746964891,0.204224859,3.295306879,4.247433153,1.670490133,0.795331449,2.984720767,1.231418183,1.675523892,0.669328561,3.125824932
KOR,2007,5,7,Center,0,0,48683638,0.56971693,1.201815724,33779.1447,0.472467254,0.393102386,1.24E+12,3,1,2,0,3.3055556,1.1666666,5.25,3.5,2.9,0.2,5,4.96801551,0.230641089,3.087348995,1.650025426,1.62690482,0.716555544,2.995716569,1.168442353,1.61674335,0.584874656,3.096913041
KOR,2008,1,7,Right,0,1,49054708,0.425825089,0.994486928,34279.0841,0.478623738,0.386636957,1.28E+12,2,0,2,0,3.1388888,1.1666666,5.25,3,2.733333333,0.2,5,6.656307356,0.327677378,2.140652754,4.187977223,1.680920472,0.871910937,2.940154945,1.230695563,1.685988772,0.775139203,3.052131551
KOR,2009,2,7,Right,0,1,49307835,0.499742419,1.024816155,34191.754,0.472301288,0.389430233,1.29E+12,3,0,1,2,3.3055556,1.1666666,5.5,3.25,2.816666667,0.2,5,8.377741193,0.282398108,2.292799362,5.802543724,1.866948899,0.967405194,2.99062517,1.642816355,1.865547519,0.893801263,3.060024939
KOR,2010,3,7,Right,0,1,49554112,0.426656723,1.147816181,35952.3342,0.488377661,0.395050377,1.37E+12,3,1,2,0,3.3888888,1.1666666,5.5,3.5,2.9,0.2,5,5.053547867,0.358356062,2.027263497,2.667928307,1.96750919,0.910313161,3.303331514,1.688882932,1.857346799,0.82098482,3.062172646
KOR,2011,4,7,Right,0,1,49936638,0.483322471,1.157943606,36637.1899,0.482633716,0.397470747,1.42E+12,3,0,2,1,3.6111112,1.3333334,5.5,4,3.133333333,0.4,5,2.289388653,0.231986129,0.762725653,1.294676871,2.073091064,0.870570652,3.297855117,2.050847466,1.960657992,0.774785803,3.056340708
KOR,2012,5,7,Right,0,1,50199853,0.495882243,1.074502587,37124.3508,0.476054424,0.390997066,1.45E+12,4,2,1,1,3,1.5,5.5,2,2.533333333,0.6,5,7.530189192,1.107242358,1.661021523,4.76192531,2.573103318,0.890867935,4.392204171,2.436237836,2.622131548,0.802556309,4.627600501
KOR,2013,1,7,Right,0,1,50428893,0.581018269,1.00340426,37900.9638,0.464537239,0.37776137,1.50E+12,2,0,2,0,3,1.5,5.5,2,2.533333333,0.6,5,4.865485423,0.080550093,1.835718497,2.949216833,2.599322274,0.911898625,4.491053755,2.395014547,2.638106766,0.840633989,4.678671761
KOR,2014,2,7,Right,0,1,50746659,0.512005866,1.035287976,38669.038,0.468147743,0.363953574,1.56E+12,1,0,1,0,2.8333333,1.5,5.5,1.5,2.366666667,0.6,5,4.03894347,0.233360005,1.437677161,2.367906304,2.640813596,1.190413707,4.523802099,2.208224969,2.662153625,1.046848286,4.731387619
KOR,2015,3,7,Right,0,1,51014947,0.339694709,0.977552056,39551.6719,0.474191492,0.363177413,1.61E+12,5,3,0,2,2.9444444,1.8333334,5.5,1.5,2.5,1,5,2.983998287,0.1230315,1.353598145,1.507368642,2.711810242,1.359889203,4.596049467,2.17949224,2.752582707,1.261615838,4.816640042
KOR,2016,4,7,Right,0,1,51217803,0.420221448,1.021252632,40231.1219,0.484229096,0.360672964,1.66E+12,1,0,0,1,3,2,5.5,1.5,2.566666667,1.2,5,3.877748142,0.04981031,2.082485121,1.745452711,2.816593007,1.264141798,5.018702563,2.166934872,2.910106159,1.208924058,5.354459547
KOR,2017,5,7,Right,0,1,51361911,0.445519388,1.029123187,41029.1979,0.49583241,0.354398097,1.71E+12,4,0,3,1,3,2,5.5,1.5,2.566666667,1.2,5,3.071608364,0.753010053,1.544526665,0.774071647,2.83252502,1.313897718,4.991898131,2.191779366,2.911489725,1.199621762,5.343068046
KOR,2018,1,7,0,0,0,51585058,0.572804868,1.135256171,41778.3558,0.502730927,0.346572393,1.76E+12,0,0,0,0,3.1111112,2.3333333,5.5,1.5,2.7,1.6,5,2.924945912,0.106456437,2.059902235,0.758587239,2.813027804,1.263583905,5.086923854,2.088575563,2.881423293,1.205373072,5.350321243
KOR,2019,2,7,0,0,0,51764822,0.704865277,1.332545161,42292.8642,0.468231008,0.330412237,1.80E+12,1,1,0,0,3.1666667,2.5,5.5,1.5,2.766666667,1.8,5,3.77954735,0.921380056,2.162002954,0.69616434,2.874822407,1.282027154,5.17876605,2.163674096,2.936917407,1.232495559,5.414582565
KOR,2020,3,7,0,0,0,51836239,0.698268294,1.370186806,41638.3606,0.467113648,0.318356752,1.79E+12,0,0,0,0,3.1666667,2.5,5.5,1.5,2.766666667,1.8,5,3.977246274,0.49468609,2.027617199,1.454942985,3.004918536,1.479934727,5.189901368,2.344919676,3.050774728,1.397782165,5.409622342
MEX,1996,2,7,Center,0,0,92452702,-0.512428641,0.225326702,24050.8781,0.697554858,0.381607667,1.25E+12,0,0,0,0,0.55555558,0.16666667,1.5,0,1.066666667,0.2,3,3.47852171,0.010835378,0.031667344,3.436018988,1.080580285,0.51839879,1.673261055,1.050080848,0.922577272,0.62105007,1.096600897
MEX,1997,3,7,Center,0,0,94021207,-0.451175839,0.304848142,25138.8506,0.697554858,0.379003115,1.33E+12,0,0,0,0,0.6111111,0.33333334,1.5,0,1.133333333,0.4,3,0.186700473,0,0.090643951,0.096056522,1.083603509,0.517474363,1.708049869,1.025286131,0.916994779,0.619819987,1.105878219
MEX,1998,4,7,Center,0,0,95575245,-0.389923036,0.384369582,26210.1698,0.697554858,0.378238818,1.42E+12,0,0,0,0,0.97222221,0.66666669,2.25,0,1.266666667,0.8,3,0.953893394,0,0.075353938,0.878539456,1.188154031,0.809302983,1.728074777,1.027084413,1.039456589,0.968241657,1.123043698
MEX,1999,5,7,Center,0,0,97115707,-0.231891669,0.330275759,26364.6061,0.697554858,0.361721772,1.46E+12,0,0,0,0,1.0277778,0.83333331,2.25,0,1.333333333,1,3,3.807216719,0.138276803,1.74375923,1.925180686,1.158241445,0.668149123,1.777881916,1.02869354,0.99593283,0.799016276,1.160088674
MEX,2000,6,7,Center,0,0,98625552,-0.073860303,0.276181936,26793.5646,0.697554858,0.361122462,1.52E+12,0,0,0,0,0.91666669,0.5,2.25,0,1.2,0.6,3,3.829319734,0.033951176,1.834867436,1.960501121,1.23584618,0.652850149,2.038073381,1.016615088,1.260828944,0.780392824,1.985478918
MEX,2001,1,7,Right,0,1,100099099,-0.162216283,0.247284241,26263.6223,0.697554858,0.362241508,1.52E+12,1,0,1,0,0.97222221,0.66666669,2.25,0,1.266666667,0.8,3,1.431170238,0.051670404,0.142310981,1.237188852,1.231707179,0.653076114,2.03099551,1.011049989,1.257435244,0.77988815,1.981367591
MEX,2002,2,7,Right,0,1,101548624,-0.250572264,0.218386546,25313.4997,0.697554858,0.367800182,1.49E+12,1,0,0,1,0.97222221,0.66666669,2.25,0,1.266666667,0.8,3,6.347623071,0.930202363,1.794791737,3.62262897,1.256063478,0.673312772,2.065114382,1.029763359,1.265386585,0.790070124,1.976326273
MEX,2003,3,7,Right,0,1,102978515,-0.241587132,0.131819323,24105.9899,0.712592626,0.378434004,1.45E+12,1,0,1,0,0.91666669,0.5,2.25,0,1.2,0.6,3,1.336400292,0.076945005,0.226277534,1.033177753,1.302304829,0.676858615,2.171924593,1.058131361,1.329803627,0.789850159,2.141429361
MEX,2004,4,7,Right,0,1,104394131,-0.389334857,0.075833812,24438.5546,0.727644816,0.370681695,1.50E+12,1,0,0,1,0.80555558,0.16666667,2.25,0,1.066666667,0.2,3,2.863386766,0.159557427,0.182719024,2.521110316,1.346308895,0.687495564,2.26299988,1.08843133,1.36973081,0.773132401,2.2476287
MEX,2005,5,7,Right,0,1,105811504,-0.344179541,0.031416982,24635.7315,0.724411729,0.375446637,1.54E+12,1,0,0,1,0.80555558,0.16666667,2.25,0,1.066666667,0.2,3,5.403395001,0.254999222,1.746684525,3.401711254,1.382697562,0.704450176,2.323838586,1.119803998,1.407903199,0.789965974,2.313939623
MEX,2006,6,7,Right,0,1,107253666,-0.325125188,0.050471161,25260.6426,0.721181314,0.372069142,1.61E+12,0,0,0,0,0.75,0,2.25,0,1,0,3,14.16563635,0.086717613,2.810612271,11.26830647,1.760832501,0.588823634,3.146044068,1.547629948,1.779705228,0.642324711,3.149161026
MEX,2007,1,7,Right,0,1,108774360,-0.341457367,0.136410132,25560.1081,0.738494293,0.371154337,1.66E+12,1,0,0,1,0.75,0,2.25,0,1,0,3,6.575803866,0.139749898,3.559638122,2.876415845,1.776308206,0.567374538,3.210346622,1.55120359,1.785922359,0.610098179,3.196465309
MEX,2008,2,7,Right,0,1,110374288,-0.309849888,0.160689965,25314.791,0.755809736,0.371373183,1.68E+12,2,0,1,1,0.75,0,2.25,0,1,0,3,18.87237243,0.165024512,5.650008408,13.05733951,1.955859069,0.738024075,3.201180072,1.928373282,1.975623817,0.814804861,3.183693307
MEX,2009,3,7,Right,0,1,111999721,-0.365960121,0.141515777,23636.6526,0.749257494,0.389226531,1.61E+12,3,0,1,2,0.80555558,0.16666667,2.25,0,1.066666667,0.2,3,14.25643769,0.093121037,4.955531092,9.207785563,2.322615293,0.975169749,3.22681764,2.765858572,2.353492497,1.103299525,3.191319395
MEX,2010,4,7,Right,0,1,113623895,-0.439748138,0.096291386,24276.5844,0.742705465,0.378796426,1.68E+12,0,0,0,0,0.75,0,2.25,0,1,0,3,3.363362932,0.093854898,2.012034835,1.2574732,2.125210737,0.848573274,3.266785648,2.260273436,2.126254805,0.945136901,3.173354078
MEX,2011,3,7,Right,0,1,115243504,-0.474737763,0.252327204,24671.9553,0.748770411,0.371993082,1.75E+12,2,0,2,0,0.75,0,2.25,0,1,0,3,2.976301673,0.060202735,1.09601891,1.820080029,2.14599452,0.847706092,3.264059862,2.326217751,2.146843575,0.946683062,3.167629912
MEX,2012,2,7,Right,0,1,116818208,-0.484527588,0.296199024,25368.3573,0.754840338,0.366972597,1.83E+12,5,0,3,2,1.25,0,3.75,0,1.666666667,0,5,3.07245829,0.211322082,1.149851385,1.711284823,2.454332309,0.829868116,4.379886259,2.15324234,2.428930277,0.926775906,4.206772584
MEX,2013,1,7,Center,0,0,118343573,-0.591898561,0.302350998,25131.8253,0.752594027,0.358848784,1.85E+12,8,1,6,1,1.4166666,0,3.75,0.5,1.833333333,0,5,4.225364206,0.03264638,1.994345271,2.198372555,2.514336833,0.838187903,4.400687517,2.304135173,2.484907028,0.939265497,4.211320414
MEX,2014,2,7,Center,0,0,119784261,-0.84301883,0.133970901,25195.0597,0.750363437,0.343922958,1.90E+12,7,2,4,1,1.4722222,0.16666667,3.75,0.5,1.9,0.2,5,5.319301947,0.05872583,2.479576649,2.780999468,2.510626969,1.03913777,4.405647311,2.087095758,2.484147174,1.145870092,4.219475674
MEX,2015,3,7,Center,0,0,121072306,-0.888967395,0.117517561,25331.7387,0.745886715,0.336596825,1.95E+12,4,2,2,0,1.4722222,0.16666667,3.75,0.5,1.9,0.2,5,3.718632917,0.108467451,1.718423304,1.891742162,2.553471845,1.202546942,4.422904438,2.034964429,2.537942249,1.336676315,4.242186003
MEX,2016,4,7,Center,0,0,122251351,-0.850662291,0.027610578,25265.4533,0.741413039,0.331582317,1.98E+12,4,1,1,2,1.4722222,0.16666667,3.75,0.5,1.9,0.2,5,4.64758385,0.035301948,2.565436869,2.046845033,2.92798657,1.187179509,5.581529378,2.015251079,3.04243612,1.333356091,5.77870119
MEX,2017,5,7,Center,0,0,123400057,-0.952429533,-0.065302551,25250.2586,0.748724169,0.326211629,2.02E+12,4,0,3,1,1.4722222,0.16666667,3.75,0.5,1.9,0.2,5,3.180393432,0.183945322,2.529961341,0.466486769,2.931777061,1.19986336,5.562726365,2.032741714,3.038307955,1.323832141,5.75835001
MEX,2018,6,7,Center,0,0,124573711,-0.949163556,-0.292850614,25286.576,0.756064856,0.3104887,2.06E+12,7,1,6,0,1.4722222,0.16666667,3.75,0.5,1.9,0.2,5,1.768059764,0.064737498,0.64930771,1.054014556,2.900590301,1.089553182,5.58002562,2.032192021,2.998515171,1.206290656,5.757062837
MEX,2019,1,7,Left,1,0,125762982,-0.917449772,-0.306684852,24794.1221,0.748100963,0.315163212,2.05E+12,1,1,0,0,1.5833334,0.5,3.75,0.5,2.033333333,0.6,5,6.09724578,2.435290145,2.674650161,0.987305473,2.917105396,1.116802633,5.598961905,2.035551605,3.013672677,1.236140386,5.76932604
MEX,2020,2,7,Left,1,0,126799054,-0.921630204,-0.270338684,22324.4657,0.740169874,0.32014744,1.88E+12,1,0,1,0,1.5833334,0.5,3.75,0.5,2.033333333,0.6,5,3.503279087,0.177052859,1.992699664,1.333526564,3.038444567,1.392985343,5.603340098,2.119008499,3.150267889,1.551953732,5.779841436
NOR,1996,6,7,Left,1,0,4381336,2.138954878,1.950875998,48218.3397,0.382932759,0.309976915,1.57034E+14,0,0,0,0,1.5277778,1.8333334,1.75,1,1.733333333,1.6666666,2,1.004078933,0.060907487,0.236441044,0.706730403,1.126477362,0.741715398,1.483954219,1.153762481,1.28356331,0.741715398,1.809933932
NOR,1997,1,7,Left,1,0,4405157,2.150608897,1.931477785,50637.4918,0.397326428,0.30746828,1.65664E+14,0,0,0,0,1.4166666,2,1.75,0.5,1.633333333,1.6666666,2,0.496362656,0,0.330086409,0.166276247,1.07417148,0.737365201,1.506060589,0.979088648,1.206487108,0.737365201,1.760101451
NOR,1998,1,7,Right,0,1,4431464,2.162262917,1.912079573,50243.5973,0.373364936,0.303322873,1.65221E+14,1,0,0,1,1.4166666,2,1.75,0.5,1.633333333,1.6666666,2,0.885040075,0,0.515082028,0.369958047,1.174552755,0.830145651,1.640443545,1.053069006,1.328765706,0.830145651,1.950495795
NOR,1999,2,7,Right,0,1,4461913,2.142806292,1.864101291,53126.614,0.383612924,0.304244762,1.75753E+14,3,1,0,2,1.3611112,1.8333334,1.75,0.5,1.566666667,1.6666666,2,3.597347255,0.920347038,0.701647786,1.975352432,1.169739189,0.793524417,1.68597626,1.029716936,1.283514011,0.793524417,1.881702024
NOR,2000,3,7,Right,0,1,4490967,2.123349667,1.816123009,61066.4848,0.413392441,0.280426599,2.0316E+14,2,1,0,1,1.6388888,1.6666666,2.75,0.5,1.5,1.6666666,2,3.235216774,0.178398758,1.055372147,2.001445869,1.293448737,0.713922641,2.213436702,0.952986828,1.194980704,0.713922641,1.785758532
NOR,2001,4,7,Right,0,1,4513751,2.119162083,1.824922681,61251.8426,0.389120099,0.277783884,2.04733E+14,3,0,1,2,1.5277778,1.3333334,2.75,0.5,1.366666667,1.3333334,2,4.557520647,0.858627917,1.044309602,2.654583128,1.312217163,0.73440785,2.278702552,0.923541067,1.257331761,0.73440785,1.97966162
NOR,2002,1,7,Right,0,1,4538159,2.114974499,1.833722353,60024.6403,0.392490922,0.272201377,2.02E+11,2,0,0,2,2.3611112,1.3333334,4.75,1,2.533333333,1.3333334,5,4.728252302,0.697547339,1.064347748,2.966357215,1.500588482,0.801579659,2.658901047,1.041284714,1.327801099,0.801579659,2.018885849
NOR,2003,2,7,Right,0,1,4564855,2.010966539,1.83412087,60491.1004,0.400030853,0.284542911,2.04381E+14,2,0,0,2,2.25,1.5,4.75,0.5,2.433333333,1.5,5,2.062203845,0.553276477,0.560076092,0.948851276,1.781980925,0.849928546,3.270605517,1.225408783,1.752141448,0.849928546,3.049536261
NOR,2004,3,7,Right,0,1,4591910,1.912864566,2.05889225,65972.178,0.407539969,0.276543228,2.24161E+14,3,1,1,1,2.25,1.5,4.75,0.5,2.433333333,1.5,5,2.975304938,1.16804262,0.464736469,1.34252585,1.936228624,0.836663411,3.648962007,1.323060574,1.966372874,0.836663411,3.640376568
NOR,2005,4,7,Right,0,1,4623291,2.000252724,1.859133482,72064.189,0.415018543,0.258756697,2.46561E+14,1,1,0,0,2.4722223,1.6666666,4.75,1,2.666666667,1.6666666,5,4.156449115,1.393414415,0.681219051,2.081815649,2.050555607,1.014276033,3.741261554,1.39612918,2.105968833,1.014276033,3.766912579
NOR,2006,1,7,Left,1,0,4660677,2.123553276,1.875615478,77769.0365,0.422466818,0.253719278,2.68371E+14,1,0,1,0,2.4722223,1.6666666,4.75,1,2.666666667,1.6666666,5,5.138926815,0.64320831,1.613541877,2.882176628,2.193199598,1.225690303,3.900123254,1.453785274,2.285457707,1.225690303,3.997180808
NOR,2007,2,7,Left,1,0,4709153,1.98258388,2.018043041,80951.7071,0.423534807,0.24880976,2.82593E+14,0,0,0,0,2.8055556,2.6666667,4.75,1,3.066666667,2.6666667,5,5.26631958,0.236594723,1.776786958,3.252937899,2.183365076,0.911994269,4.101417118,1.536683856,2.208893283,0.911994269,4.055139917
NOR,2008,3,7,Left,1,0,4768212,1.891875744,1.832813621,85466.8966,0.424784484,0.249234744,3.02667E+14,0,0,0,0,2.9722223,3.1666667,4.75,1,3.266666667,3.1666667,5,5.518551852,0.456115968,2.38429414,2.678141744,2.380677656,1.3188612,4.117685059,1.705486717,2.430518156,1.3188612,4.07228309
NOR,2009,4,7,Left,1,0,4828726,1.984983444,1.837609529,76705.1194,0.396680119,0.244909443,2.75638E+14,1,1,0,0,3.6666667,3,5,3,3.866666667,3,5,8.719243445,1.051074236,2.584234623,5.083934586,2.484199885,1.176435463,4.156832255,2.119331976,2.444745922,1.176435463,3.889496159
NOR,2010,5,7,Left,1,0,4889252,2.07725215,1.873542428,78818.1614,0.413300876,0.252592414,2.87455E+14,0,0,0,0,3.6666667,3,5,3,3.866666667,3,5,2.831406609,0.448880979,1.234719215,1.147806415,2.658148387,1.172024742,4.243521988,2.55889839,2.596060743,1.172024742,3.937739113
NOR,2011,6,7,Left,1,0,4953088,2.142632484,1.831712365,82570.2879,0.417388134,0.242106212,3.06045E+14,2,0,2,0,3.7222223,3.1666667,5,3,3.933333333,3.1666667,5,3.606074416,0.734655723,0.808840355,2.062578337,2.763520588,1.238905585,4.337065242,2.714590977,2.709715887,1.238905585,4.030510121
NOR,2012,7,7,Left,1,0,5018573,2.247982264,1.899935484,83431.6402,0.421154607,0.231169954,3.14363E+14,4,1,0,3,3.6666667,3,5,3,3.866666667,3,5,2.705306566,0.216250458,1.04787759,1.441178518,2.618112462,1.002219409,4.491416416,2.360701572,2.547827256,1.002219409,4.188458228
NOR,2013,8,7,Left,1,0,5079623,2.286928415,1.876767039,83011.1473,0.415818527,0.229413368,3.17557E+14,2,0,0,2,3.6666667,3,5,3,3.866666667,3,5,3.474179737,0.670667113,1.04371755,1.759795074,2.756504409,1.056197019,4.698029548,2.515286575,2.639035327,1.056197019,4.230269516
NOR,2014,1,7,Right,0,1,5137232,2.222682953,1.821703792,83520.8488,0.414518944,0.224701609,3.24062E+14,0,0,0,0,3.7222223,3.1666667,5,3,3.933333333,3.1666667,5,2.77576149,0.344901643,0.734671789,1.696188058,2.868917873,1.360331631,4.680615133,2.565806788,2.75080996,1.360331631,4.209376463
NOR,2015,2,7,Right,0,1,5188607,2.200293064,1.833068252,83981.6552,0.401678562,0.225952883,3.3008E+14,3,0,1,2,3.7222223,3.1666667,5,3,3.933333333,3.1666667,5,2.700431428,0.497477264,1.200833241,1.002120924,2.877987563,1.486003992,4.747176665,2.400782116,2.768400109,1.486003992,4.324566741
